Row_Number,Timestamp,Session_ID,Frame_ID,Hand_Side,Current_State,Velocity_Px,Fingers_In_Zone,In_Board_Zone_Bool,Pos_X,Pos_Y
1899,7.913,20260207_212739,229,Left,Delay,2.7,5,True,457,458
1900,7.913,20260207_212739,229,Right,Operation,1.8,4,True,768,472
1901,7.982,20260207_212739,231,Left,Operation,6.8,5,True,446,438
1902,7.982,20260207_212739,231,Right,Operation,7.0,5,True,752,451
1903,8.051,20260207_212739,233,Left,Operation,16.4,4,True,418,393
1904,8.051,20260207_212739,233,Right,Operation,18.1,5,True,728,396
1905,8.120,20260207_212739,235,Left,Transport,31.0,0,False,342,347
1906,8.120,20260207_212739,235,Right,Operation,31.3,5,True,722,317
1907,8.189,20260207_212739,237,Left,Transport,45.9,0,False,237,323
1908,8.189,20260207_212739,237,Right,Operation,43.0,4,True,761,226
1909,8.258,20260207_212739,239,Left,Transport,56.8,0,False,111,323
1910,8.258,20260207_212739,239,Right,Transport,50.9,0,False,854,167
1911,8.328,20260207_212739,241,Left,Transport,48.3,0,False,65,362
1912,8.328,20260207_212739,241,Right,Transport,56.0,0,False,973,157
1913,8.397,20260207_212739,243,Left,Transport,29.0,0,False,60,391
1914,8.397,20260207_212739,243,Right,Transport,54.1,0,False,1062,190
1915,8.466,20260207_212739,245,Left,Transport,19.2,0,False,87,403
1916,8.466,20260207_212739,245,Right,Transport,44.9,0,False,1099,246
1917,8.535,20260207_212739,247,Left,Transport,16.2,0,False,125,407
1918,8.535,20260207_212739,247,Right,Transport,32.6,0,False,1108,297
1919,8.604,20260207_212739,249,Left,Transport,16.1,0,False,151,413
1920,8.604,20260207_212739,249,Right,Transport,22.9,0,False,1103,327
1921,8.673,20260207_212739,251,Left,Transport,13.0,0,False,162,427
1922,8.673,20260207_212739,251,Right,Transport,15.9,0,False,1097,351
1923,8.742,20260207_212739,253,Left,Transport,8.7,0,False,168,440
1924,8.742,20260207_212739,253,Right,Transport,9.6,0,False,1094,363
1925,8.811,20260207_212739,255,Left,Transport,6.6,0,False,169,449
1926,8.811,20260207_212739,255,Right,Transport,8.1,0,False,1085,376
1927,8.880,20260207_212739,257,Left,Transport,4.6,0,False,170,456
1928,8.880,20260207_212739,257,Right,Transport,8.5,0,False,1077,391
1929,8.950,20260207_212739,259,Left,Transport,2.3,0,False,169,458
1930,8.950,20260207_212739,259,Right,Transport,6.2,0,False,1079,396
1931,9.019,20260207_212739,261,Left,Transport,1.7,0,False,169,457
1932,9.019,20260207_212739,261,Right,Transport,3.2,0,False,1081,396
1933,9.088,20260207_212739,263,Left,Transport,1.2,0,False,169,455
1934,9.088,20260207_212739,263,Right,Transport,2.3,0,False,1081,402
1935,9.157,20260207_212739,265,Left,Transport,1.3,0,False,172,453
1936,9.157,20260207_212739,265,Right,Transport,4.0,0,False,1068,405
1937,9.226,20260207_212739,267,Left,Transport,2.8,0,False,163,448
1938,9.295,20260207_212739,269,Left,Transport,3.9,0,False,155,444
1939,9.295,20260207_212739,269,Right,Transport,7.9,0,False,1049,390
1940,9.364,20260207_212739,271,Left,Transport,4.9,0,False,141,438
1941,9.364,20260207_212739,271,Right,Transport,8.0,0,False,1036,384
1942,9.433,20260207_212739,273,Left,Transport,7.2,0,False,129,429
1943,9.433,20260207_212739,273,Right,Transport,4.8,0,False,1038,383
1944,9.502,20260207_212739,275,Left,Transport,7.7,0,False,117,418
1945,9.502,20260207_212739,275,Right,Transport,3.2,0,False,1038,388
1946,9.572,20260207_212739,277,Left,Transport,7.2,0,False,114,406
1947,9.572,20260207_212739,277,Right,Transport,3.0,0,False,1032,392
1948,9.641,20260207_212739,279,Left,Transport,7.6,0,False,122,390
1949,9.641,20260207_212739,279,Right,Transport,4.1,0,False,1025,398
1950,9.710,20260207_212739,281,Left,Transport,10.4,0,False,136,367
1951,9.710,20260207_212739,281,Right,Transport,4.1,0,False,1021,404
1952,9.779,20260207_212739,283,Left,Transport,13.1,0,False,155,348
1953,9.779,20260207_212739,283,Right,Transport,3.4,0,False,1024,400
1954,9.848,20260207_212739,285,Left,Transport,14.3,0,False,183,339
1955,9.848,20260207_212739,285,Right,Transport,4.2,0,False,1034,396
1956,9.917,20260207_212739,287,Left,Transport,19.1,0,False,235,341
1957,9.917,20260207_212739,287,Right,Transport,4.7,0,False,1040,398
1958,9.986,20260207_212739,289,Left,Transport,22.1,0,False,272,359
1959,9.986,20260207_212739,289,Right,Transport,3.2,0,False,1040,400
1960,10.055,20260207_212739,291,Left,Transport,18.9,0,False,304,368
1961,10.055,20260207_212739,291,Right,Transport,1.8,0,False,1036,402
1962,10.124,20260207_212739,293,Left,Transport,18.2,2,True,335,387
1963,10.124,20260207_212739,293,Right,Transport,2.8,0,False,1034,405
1964,10.193,20260207_212739,295,Left,Transport,20.3,4,True,376,413
1965,10.193,20260207_212739,295,Right,Transport,6.7,0,False,1058,405
1966,10.263,20260207_212739,297,Left,Operation,17.4,4,True,397,421
1967,10.263,20260207_212739,297,Right,Transport,11.2,0,False,1087,399
1968,10.332,20260207_212739,299,Left,Operation,10.4,4,True,407,424
1969,10.332,20260207_212739,299,Right,Transport,17.3,0,False,1120,375
1970,10.401,20260207_212739,301,Left,Operation,5.8,4,True,409,431
1971,10.401,20260207_212739,301,Right,Transport,20.0,0,False,1117,334
1972,10.470,20260207_212739,303,Left,Operation,4.5,4,True,407,442
1973,10.470,20260207_212739,303,Right,Transport,26.6,0,False,1058,316
1974,10.539,20260207_212739,305,Left,Operation,4.3,4,True,409,446
1975,10.539,20260207_212739,305,Right,Transport,33.8,0,False,976,334
1976,10.608,20260207_212739,307,Left,Operation,3.7,4,True,416,442
1977,10.608,20260207_212739,307,Right,Transport,44.7,2,True,882,385
1978,10.677,20260207_212739,309,Left,Operation,3.4,5,True,422,440
1979,10.677,20260207_212739,309,Right,Transport,39.3,2,True,858,428
1980,10.746,20260207_212739,311,Left,Operation,2.1,4,True,422,439
1981,10.746,20260207_212739,311,Right,Operation,22.6,2,True,849,449
1982,10.815,20260207_212739,313,Left,Operation,1.0,4,True,420,440
1983,10.815,20260207_212739,313,Right,Operation,12.0,2,True,845,465
1984,10.885,20260207_212739,315,Left,Operation,1.8,4,True,414,443
1985,10.885,20260207_212739,315,Right,Operation,8.2,2,True,841,480
1986,10.954,20260207_212739,317,Left,Operation,3.0,4,True,410,447
1987,10.954,20260207_212739,317,Right,Operation,7.5,3,True,833,492
1988,11.023,20260207_212739,319,Left,Operation,2.7,4,True,409,450
1989,11.023,20260207_212739,319,Right,Operation,6.9,3,True,825,498
1990,11.092,20260207_212739,321,Left,Operation,2.1,4,True,413,453
1991,11.092,20260207_212739,321,Right,Operation,6.2,3,True,812,503
1992,11.161,20260207_212739,323,Left,Operation,2.3,4,True,415,457
1993,11.161,20260207_212739,323,Right,Operation,5.2,3,True,805,505
1994,11.230,20260207_212739,325,Left,Operation,2.6,4,True,414,462
1995,11.230,20260207_212739,325,Right,Operation,3.9,3,True,802,508
1996,11.299,20260207_212739,327,Left,Delay,1.9,4,True,416,462
1997,11.299,20260207_212739,327,Right,Operation,2.1,3,True,799,509
1998,11.368,20260207_212739,329,Left,Delay,1.9,4,True,417,465
1999,11.368,20260207_212739,329,Right,Operation,2.7,3,True,794,506
2000,11.437,20260207_212739,331,Left,Delay,0.9,4,True,417,465
2001,11.437,20260207_212739,331,Right,Operation,1.2,3,True,794,506
2002,11.507,20260207_212739,333,Left,Delay,0.7,4,True,416,464
2003,11.507,20260207_212739,333,Right,Operation,1.0,3,True,792,507
2004,11.576,20260207_212739,335,Left,Delay,1.0,4,True,415,461
2005,11.576,20260207_212739,335,Right,Operation,1.0,3,True,794,505
2006,11.645,20260207_212739,337,Left,Operation,3.1,4,True,418,451
2007,11.645,20260207_212739,337,Right,Operation,2.1,3,True,800,505
2008,11.714,20260207_212739,339,Left,Operation,8.1,4,True,420,425
2009,11.714,20260207_212739,339,Right,Operation,6.5,3,True,810,484
2010,11.783,20260207_212739,341,Left,Operation,17.5,4,True,415,374
2011,11.783,20260207_212739,341,Right,Operation,16.6,3,True,835,435
2012,11.852,20260207_212739,343,Left,Transport,30.0,0,False,368,308
2013,11.852,20260207_212739,343,Right,Transport,36.6,0,False,925,368
2014,11.921,20260207_212739,345,Left,Transport,43.5,0,False,270,270
2015,11.921,20260207_212739,345,Right,Transport,49.9,0,False,1025,334
2016,11.990,20260207_212739,347,Left,Transport,53.2,0,False,170,283
2017,11.990,20260207_212739,347,Right,Transport,50.5,0,False,1096,325
2018,12.059,20260207_212739,349,Left,Transport,48.6,0,False,110,342
2019,12.059,20260207_212739,349,Right,Transport,31.2,0,False,1131,321
2020,12.129,20260207_212739,351,Left,Transport,38.4,0,False,136,389
2021,12.129,20260207_212739,351,Right,Transport,14.3,0,False,1128,323
2022,12.198,20260207_212739,353,Left,Transport,24.9,0,False,155,415
2023,12.198,20260207_212739,353,Right,Transport,5.2,0,False,1120,324
2024,12.267,20260207_212739,355,Left,Transport,16.0,0,False,181,415
2025,12.267,20260207_212739,355,Right,Transport,5.7,0,False,1103,324
2026,12.336,20260207_212739,357,Left,Transport,13.2,0,False,206,405
2027,12.336,20260207_212739,357,Right,Transport,8.0,0,False,1086,324
2028,12.405,20260207_212739,359,Left,Transport,12.8,0,False,225,395
2029,12.405,20260207_212739,359,Right,Transport,10.5,0,False,1062,323
2030,12.474,20260207_212739,361,Left,Transport,9.0,0,False,231,387
2031,12.474,20260207_212739,361,Right,Transport,8.0,0,False,1055,325
2032,12.543,20260207_212739,363,Left,Transport,4.9,0,False,231,382
2033,12.543,20260207_212739,363,Right,Transport,4.5,0,False,1055,328
2034,12.612,20260207_212739,365,Left,Transport,2.2,0,False,233,380
2035,12.612,20260207_212739,365,Right,Transport,2.2,0,False,1051,332
2036,12.681,20260207_212739,367,Left,Transport,1.4,0,False,236,379
2037,12.681,20260207_212739,367,Right,Transport,3.1,0,False,1048,337
2038,12.750,20260207_212739,369,Left,Transport,2.3,0,False,238,387
2039,12.750,20260207_212739,369,Right,Transport,3.0,0,False,1046,342
2040,12.820,20260207_212739,371,Left,Transport,2.3,0,False,237,386
2041,12.820,20260207_212739,371,Right,Transport,3.3,0,False,1046,350
2042,12.889,20260207_212739,373,Left,Transport,1.9,0,False,233,383
2043,12.889,20260207_212739,373,Right,Transport,4.1,0,False,1052,354
2044,12.958,20260207_212739,375,Left,Transport,1.9,0,False,231,381
2045,12.958,20260207_212739,375,Right,Transport,4.4,0,False,1057,356
2046,13.027,20260207_212739,377,Left,Transport,1.9,0,False,229,380
2047,13.027,20260207_212739,377,Right,Transport,4.1,0,False,1062,351
2048,13.096,20260207_212739,379,Left,Transport,5.4,0,False,209,387
2049,13.096,20260207_212739,379,Right,Transport,5.0,0,False,1070,339
2050,13.165,20260207_212739,381,Left,Transport,8.9,0,False,188,386
2051,13.165,20260207_212739,381,Right,Transport,7.1,0,False,1064,324
2052,13.234,20260207_212739,383,Left,Transport,11.2,0,False,163,382
2053,13.234,20260207_212739,383,Right,Transport,6.2,0,False,1063,320
2054,13.303,20260207_212739,385,Left,Transport,11.8,0,False,147,366
2055,13.303,20260207_212739,385,Right,Transport,7.0,0,False,1064,303
2056,13.372,20260207_212739,387,Left,Transport,9.4,0,False,144,348
2057,13.372,20260207_212739,387,Right,Transport,14.1,0,False,1028,277
2058,13.442,20260207_212739,389,Left,Transport,13.2,0,False,154,316
2059,13.442,20260207_212739,389,Right,Transport,24.7,0,False,968,247
2060,13.511,20260207_212739,391,Left,Transport,16.0,0,False,183,298
2061,13.511,20260207_212739,391,Right,Transport,26.4,0,False,932,236
2062,13.580,20260207_212739,393,Left,Transport,13.2,0,False,198,289
2063,13.580,20260207_212739,393,Right,Transport,21.0,0,False,893,226
2064,13.649,20260207_212739,395,Left,Transport,17.3,0,False,248,282
2065,13.649,20260207_212739,395,Right,Transport,17.1,2,True,866,221
2066,13.718,20260207_212739,397,Left,Transport,22.9,0,False,308,267
2067,13.718,20260207_212739,397,Right,Transport,21.2,3,True,809,235
2068,13.787,20260207_212739,399,Left,Transport,25.1,1,True,346,267
2069,13.787,20260207_212739,399,Right,Operation,22.2,5,True,777,258
2070,13.856,20260207_212739,401,Left,Transport,18.9,5,True,376,280
2071,13.856,20260207_212739,401,Right,Operation,21.0,5,True,760,291
2072,13.925,20260207_212739,403,Left,Transport,17.9,5,True,403,313
2073,13.925,20260207_212739,403,Right,Operation,20.2,5,True,746,335
2074,13.994,20260207_212739,405,Left,Operation,17.3,5,True,415,334
2075,13.994,20260207_212739,405,Right,Operation,17.3,5,True,740,356
2076,14.064,20260207_212739,407,Left,Operation,13.9,5,True,434,347
2077,14.064,20260207_212739,407,Right,Operation,9.7,5,True,737,364
2078,14.133,20260207_212739,409,Left,Operation,13.6,5,True,461,364
2079,14.133,20260207_212739,409,Right,Operation,6.8,5,True,734,380
2080,14.202,20260207_212739,411,Left,Operation,13.1,5,True,473,381
2081,14.202,20260207_212739,411,Right,Operation,6.3,5,True,734,392
2082,14.271,20260207_212739,413,Left,Operation,10.7,5,True,480,398
2083,14.271,20260207_212739,413,Right,Operation,6.1,5,True,733,403
2084,14.340,20260207_212739,415,Left,Operation,8.9,5,True,485,412
2085,14.340,20260207_212739,415,Right,Operation,4.9,5,True,729,410
2086,14.409,20260207_212739,417,Left,Operation,5.7,5,True,489,417
2087,14.409,20260207_212739,417,Right,Operation,3.5,5,True,727,413
2088,14.478,20260207_212739,419,Left,Operation,3.2,5,True,493,420
2089,14.478,20260207_212739,419,Right,Operation,2.9,5,True,725,420
2090,14.547,20260207_212739,421,Left,Operation,2.5,5,True,495,423
2091,14.547,20260207_212739,421,Right,Operation,2.7,5,True,725,424
2092,14.616,20260207_212739,423,Left,Operation,1.7,5,True,496,421
2093,14.616,20260207_212739,423,Right,Operation,1.8,5,True,726,425
2094,14.686,20260207_212739,425,Left,Operation,0.8,5,True,496,421
2095,14.686,20260207_212739,425,Right,Operation,1.5,5,True,729,428
2096,14.755,20260207_212739,427,Left,Operation,0.8,5,True,495,421
2097,14.755,20260207_212739,427,Right,Operation,1.8,5,True,726,429
2098,14.824,20260207_212739,429,Left,Operation,1.3,5,True,499,420
2099,14.824,20260207_212739,429,Right,Operation,1.6,5,True,723,428
2100,14.893,20260207_212739,431,Left,Operation,2.3,5,True,499,424
2101,14.893,20260207_212739,431,Right,Operation,1.7,5,True,723,431
2102,14.962,20260207_212739,433,Left,Operation,2.8,5,True,496,428
2103,14.962,20260207_212739,433,Right,Operation,1.6,5,True,725,433
2104,15.031,20260207_212739,435,Left,Delay,2.1,5,True,496,429
2105,15.031,20260207_212739,435,Right,Delay,1.4,5,True,724,433
2106,15.100,20260207_212739,437,Left,Delay,1.3,5,True,496,427
2107,15.100,20260207_212739,437,Right,Delay,1.2,5,True,722,431
2108,15.169,20260207_212739,439,Left,Delay,1.7,5,True,494,423
2109,15.169,20260207_212739,439,Right,Operation,3.2,5,True,729,423
2110,15.238,20260207_212739,441,Left,Operation,7.1,5,True,481,399
2111,15.238,20260207_212739,441,Right,Operation,9.8,5,True,727,387
2112,15.308,20260207_212739,443,Left,Operation,15.7,5,True,479,351
2113,15.308,20260207_212739,443,Right,Operation,19.3,5,True,706,338
2114,15.377,20260207_212739,445,Left,Operation,22.8,4,True,464,303
2115,15.377,20260207_212739,445,Right,Operation,27.4,3,True,699,278
2116,15.446,20260207_212739,447,Left,Operation,31.0,2,True,403,254
2117,15.446,20260207_212739,447,Right,Operation,30.6,2,True,723,220
2118,15.515,20260207_212739,449,Left,Transport,47.7,0,False,272,255
2119,15.515,20260207_212739,449,Right,Transport,46.5,0,False,838,152
2120,15.584,20260207_212739,451,Left,Transport,58.5,0,False,160,278
2121,15.584,20260207_212739,451,Right,Transport,65.5,0,False,996,158
2122,15.653,20260207_212739,453,Left,Transport,55.4,0,False,113,338
2123,15.653,20260207_212739,453,Right,Transport,77.8,0,False,1122,224
2124,15.722,20260207_212739,455,Left,Transport,31.8,0,False,121,365
2125,15.722,20260207_212739,455,Right,Transport,56.1,0,False,1152,270
2126,15.791,20260207_212739,457,Left,Transport,20.6,0,False,145,388
2127,15.791,20260207_212739,457,Right,Transport,29.2,0,False,1135,274
2128,15.860,20260207_212739,459,Left,Transport,15.9,0,False,167,407
2129,15.860,20260207_212739,459,Right,Transport,13.7,0,False,1111,282
2130,15.929,20260207_212739,461,Left,Transport,14.3,0,False,182,422
2131,15.929,20260207_212739,461,Right,Transport,13.7,0,False,1090,297
2132,15.999,20260207_212739,463,Left,Transport,10.9,0,False,189,441
2133,15.999,20260207_212739,463,Right,Transport,12.1,0,False,1080,317
2134,16.068,20260207_212739,465,Left,Transport,10.7,0,False,196,462
2135,16.068,20260207_212739,465,Right,Transport,11.0,0,False,1068,331
2136,16.137,20260207_212739,467,Left,Transport,11.6,0,False,209,484
2137,16.137,20260207_212739,467,Right,Transport,9.3,0,False,1057,348
2138,16.206,20260207_212739,469,Left,Transport,9.1,0,False,214,490
2139,16.206,20260207_212739,469,Right,Transport,7.7,0,False,1050,352
2140,16.275,20260207_212739,471,Left,Transport,3.9,0,False,217,494
2141,16.275,20260207_212739,471,Right,Transport,5.0,0,False,1045,360
2142,16.344,20260207_212739,473,Left,Transport,1.9,0,False,217,493
2143,16.344,20260207_212739,473,Right,Transport,3.5,0,False,1041,364
2144,16.413,20260207_212739,475,Left,Transport,4.1,0,False,200,491
2145,16.413,20260207_212739,475,Right,Transport,6.7,0,False,1064,368
2146,16.482,20260207_212739,477,Left,Transport,9.2,0,False,173,485
2147,16.482,20260207_212739,477,Right,Transport,12.7,0,False,1097,385
2148,16.551,20260207_212739,479,Left,Transport,17.0,0,False,127,468
2149,16.551,20260207_212739,479,Right,Transport,12.6,0,False,1099,392
2150,16.621,20260207_212739,481,Left,Transport,21.3,0,False,94,446
2151,16.621,20260207_212739,481,Right,Transport,11.3,0,False,1091,419
2152,16.690,20260207_212739,483,Left,Transport,18.2,0,False,84,397
2153,16.690,20260207_212739,483,Right,Transport,15.6,0,False,1060,440
2154,16.759,20260207_212739,485,Left,Transport,17.4,0,False,85,360
2155,16.759,20260207_212739,485,Right,Transport,17.9,0,False,1045,429
2156,16.828,20260207_212739,487,Left,Transport,16.1,0,False,118,332
2157,16.828,20260207_212739,487,Right,Transport,18.7,0,False,1026,428
2158,16.897,20260207_212739,489,Left,Transport,25.9,0,False,194,292
2159,16.897,20260207_212739,489,Right,Transport,11.1,0,False,1013,431
2160,16.966,20260207_212739,491,Left,Transport,36.3,0,False,269,291
2161,16.966,20260207_212739,491,Right,Transport,7.1,0,False,1010,431
2162,17.035,20260207_212739,493,Left,Transport,33.5,1,True,321,303
2163,17.035,20260207_212739,493,Right,Transport,2.3,0,False,1013,432
2164,17.104,20260207_212739,495,Left,Transport,24.1,3,True,355,309
2165,17.104,20260207_212739,495,Right,Transport,2.8,0,False,1021,433
2166,17.173,20260207_212739,497,Left,Transport,17.1,4,True,379,321
2167,17.173,20260207_212739,497,Right,Transport,6.6,0,False,1042,436
2168,17.243,20260207_212739,499,Left,Operation,14.2,5,True,399,340
2169,17.243,20260207_212739,499,Right,Transport,15.0,0,False,1088,422
2170,17.312,20260207_212739,501,Left,Operation,11.8,5,True,408,354
2171,17.312,20260207_212739,501,Right,Transport,24.9,0,False,1124,370
2172,17.381,20260207_212739,503,Left,Operation,11.5,5,True,425,371
2173,17.381,20260207_212739,503,Right,Transport,39.9,0,False,1085,279
2174,17.450,20260207_212739,505,Left,Operation,9.6,5,True,435,383
2175,17.450,20260207_212739,505,Right,Transport,50.4,0,False,986,217
2176,17.519,20260207_212739,507,Left,Operation,8.3,5,True,440,391
2177,17.519,20260207_212739,507,Right,Transport,55.8,0,False,896,197
2178,17.588,20260207_212739,509,Left,Operation,4.4,5,True,441,397
2179,17.588,20260207_212739,509,Right,Transport,41.1,3,True,841,197
2180,17.657,20260207_212739,511,Left,Operation,3.0,5,True,440,401
2181,17.657,20260207_212739,511,Right,Transport,30.1,5,True,798,227
2182,17.726,20260207_212739,513,Left,Operation,3.0,5,True,436,405
